Archivo      Tiempo          
106.html     00:00:00.0009425
107.html     00:00:00.0010928
108.html     00:00:00.0007969
109.html     00:00:00.0015962
110.html     00:00:00.0012938
111.html     00:00:00.0007961
112.html     00:00:00.0007067
113.html     00:00:00.0006828
114.html     00:00:00.0020042
115.html     00:00:00.0022641
116.html     00:00:00.0009692
117.html     00:00:00.0016455
118.html     00:00:00.0015960
119.html     00:00:00.0011987
120.html     00:00:00.0043498
121.html     00:00:00.0027878
122.html     00:00:00.0010475
123.html     00:00:00.0007250
124.html     00:00:00.0008800
125.html     00:00:00.0008168
126.html     00:00:00.0008163
127.html     00:00:00.0006780
128.html     00:00:00.0014030
129.html     00:00:00.0012960
130.html     00:00:00.0007220
131.html     00:00:00.0007810
132.html     00:00:00.0008011
133.html     00:00:00.0021130
134.html     00:00:00.0008911
135.html     00:00:00.0008132
136.html     00:00:00.0016122
137.html     00:00:00.0028638
138.html     00:00:00.0008664
139.html     00:00:00.0011794
140.html     00:00:00.0008288
141.html     00:00:00.0018806
142.html     00:00:00.0017237
143.html     00:00:00.0034051
144.html     00:00:00.0012362
145.html     00:00:00.0007691
146.html     00:00:00.0010000
147.html     00:00:00.0016205
148.html     00:00:00.0006417
149.html     00:00:00.0007254
150.html     00:00:00.0015816
151.html     00:00:00.0008749
152.html     00:00:00.0013714
153.html     00:00:00.0007359
154.html     00:00:00.0026465
155.html     00:00:00.0007879
156.html     00:00:00.0007210
157.html     00:00:00.0006935
158.html     00:00:00.0006763
159.html     00:00:00.0013313
160.html     00:00:00.0009994
161.html     00:00:00.0009252
162.html     00:00:00.0006646
163.html     00:00:00.0006928
164.html     00:00:00.0009595
165.html     00:00:00.0007614
166.html     00:00:00.0009106
167.html     00:00:00.0011231
168.html     00:00:00.0006330
169.html     00:00:00.0006113
170.html     00:00:00.0007033
171.html     00:00:00.0007238
172.html     00:00:00.0007119
173.html     00:00:00.0010081
174.html     00:00:00.0006216
175.html     00:00:00.0006441
176.html     00:00:00.0044242
177.html     00:00:00.0013983
178.html     00:00:00.0007507
179.html     00:00:00.0009379
180.html     00:00:00.0007132
181.html     00:00:00.0010065
182.html     00:00:00.0007658
183.html     00:00:00.0030220
184.html     00:00:00.0008936
185.html     00:00:00.0010189
186.html     00:00:00.0006616
187.html     00:00:00.0026257
188.html     00:00:00.0026176
189.html     00:00:00.0012366
190.html     00:00:00.0017273
191.html     00:00:00.0010009
192.html     00:00:00.0018984
193.html     00:00:00.0051097
194.html     00:00:00.0029822
195.html     00:00:00.0017331
196.html     00:00:00.0008037
197.html     00:00:00.0011752
198.html     00:00:00.0012789
199.html     00:00:00.0021074
200.html     00:00:00.0009778
201.html     00:00:00.0012796
202.html     00:00:00.0007782
203.html     00:00:00.0052375
204.html     00:00:00.0021413
205.html     00:00:00.0025747
206.html     00:00:00.0027636
207.html     00:00:00.0011439
208.html     00:00:00.0008349
209.html     00:00:00.0010673
210.html     00:00:00.0014421
211.html     00:00:00.0009755
212.html     00:00:00.0045043
213.html     00:00:00.0103032
214.html     00:00:00.0010747
215.html     00:00:00.0009172
216.html     00:00:00.0006773
217.html     00:00:00.0007540
218.html     00:00:00.0007101
219.html     00:00:00.0008258
220.html     00:00:00.0008182
221.html     00:00:00.0011911
222.html     00:00:00.0010942
223.html     00:00:00.0008248
224.html     00:00:00.0008495
225.html     00:00:00.0008103
226.html     00:00:00.0009330
227.html     00:00:00.0006907
228.html     00:00:00.0006157
229.html     00:00:00.0007068
230.html     00:00:00.0007871
231.html     00:00:00.0006848
232.html     00:00:00.0010788
233.html     00:00:00.0012868
234.html     00:00:00.0017237
235.html     00:00:00.0013384
236.html     00:00:00.0011721
237.html     00:00:00.0010699
238.html     00:00:00.0013241
239.html     00:00:00.0019120
240.html     00:00:00.0030482
241.html     00:00:00.0018914
242.html     00:00:00.0017388
243.html     00:00:00.0047683
244.html     00:00:00.0018192
245.html     00:00:00.0038784
246.html     00:00:00.0032683
247.html     00:00:00.0025366
248.html     00:00:00.0015552
249.html     00:00:00.0045366
250.html     00:00:00.0055090
251.html     00:00:00.0016198
252.html     00:00:00.0021491
253.html     00:00:00.0014908
254.html     00:00:00.0037411
255.html     00:00:00.0010764
256.html     00:00:00.0034527
257.html     00:00:00.0038590
258.html     00:00:00.0061344
259.html     00:00:00.0014776
260.html     00:00:00.0020802
261.html     00:00:00.0020360
262.html     00:00:00.0022437
263.html     00:00:00.0015438
264.html     00:00:00.0016281
265.html     00:00:00.0009123
266.html     00:00:00.0014343
267.html     00:00:00.0013922
268.html     00:00:00.0010707
269.html     00:00:00.0028195
270.html     00:00:00.0012190
271.html     00:00:00.0014140
272.html     00:00:00.0057106
273.html     00:00:00.0022186
274.html     00:00:00.0037225
275.html     00:00:00.0022886
276.html     00:00:00.0018944
277.html     00:00:00.0029692
278.html     00:00:00.0058884
279.html     00:00:00.0036183
280.html     00:00:00.0031292
281.html     00:00:00.0063297
282.html     00:00:00.0036426
283.html     00:00:00.0025787
284.html     00:00:00.0024420
285.html     00:00:00.0069952
286.html     00:00:00.0040857
287.html     00:00:00.0098849
288.html     00:00:00.0080053
289.html     00:00:00.0033301
290.html     00:00:00.0031060
291.html     00:00:00.0053615
292.html     00:00:00.0049293
293.html     00:00:00.0025351
294.html     00:00:00.0029506
295.html     00:00:00.0069954
296.html     00:00:00.0009605
297.html     00:00:00.0013735
298.html     00:00:00.0027027
299.html     00:00:00.0017061
300.html     00:00:00.0022177
301.html     00:00:00.0014547
302.html     00:00:00.0015815
303.html     00:00:00.0022220
304.html     00:00:00.0026831
305.html     00:00:00.0009442
306.html     00:00:00.0013483
307.html     00:00:00.0021649
308.html     00:00:00.0019402
309.html     00:00:00.0022687
310.html     00:00:00.0013710
311.html     00:00:00.0013622
312.html     00:00:00.0008715
313.html     00:00:00.0010650
314.html     00:00:00.0009194
315.html     00:00:00.0067814
316.html     00:00:00.0010982
317.html     00:00:00.0026866
318.html     00:00:00.0016847
319.html     00:00:00.0011817
320.html     00:00:00.0009694
321.html     00:00:00.0010159
322.html     00:00:00.0012033
323.html     00:00:00.0026887
324.html     00:00:00.0019551
325.html     00:00:00.0017825
326.html     00:00:00.0016935
327.html     00:00:00.0061956
328.html     00:00:00.0077659
329.html     00:00:00.0084078
330.html     00:00:00.0183802
331.html     00:00:00.0018597
332.html     00:00:00.0015266
333.html     00:00:00.0032771
334.html     00:00:00.0012776
335.html     00:00:00.0013320
336.html     00:00:00.0200960
337.html     00:00:00.0015045
338.html     00:00:00.0262955
339.html     00:00:00.0015445
340.html     00:00:00.0029913
341.html     00:00:00.0010880
342.html     00:00:00.0198733
343.html     00:00:00.0077178
344.html     00:00:00.0382589
345.html     00:00:00.0011764
346.html     00:00:00.0065213
347.html     00:00:00.0016771
348.html     00:00:00.0012833
349.html     00:00:00.0031260
350.html     00:00:00.0225186
351.html     00:00:00.0030141
352.html     00:00:00.0010639
353.html     00:00:00.0008740
354.html     00:00:00.0040324
355.html     00:00:00.0062268
356.html     00:00:00.0008587
357.html     00:00:00.0008904
358.html     00:00:00.0090882
359.html     00:00:00.0041650
360.html     00:00:00.0014986
361.html     00:00:00.0019501
362.html     00:00:00.0010154
363.html     00:00:00.0013240
364.html     00:00:00.0211375
365.html     00:00:00.0236558
366.html     00:00:00.0236678
367.html     00:00:00.0016532
368.html     00:00:00.0044828
369.html     00:00:00.0071300
370.html     00:00:00.0020377
371.html     00:00:00.0012610
372.html     00:00:00.0019028
373.html     00:00:00.0021137
374.html     00:00:00.0014610
375.html     00:00:00.0043751
376.html     00:00:00.0026799
377.html     00:00:00.0014010
378.html     00:00:00.0009271
379.html     00:00:00.0009152
380.html     00:00:00.0013903
381.html     00:00:00.0015098
382.html     00:00:00.0011467
383.html     00:00:00.0014206
384.html     00:00:00.0010831
385.html     00:00:00.0020045
386.html     00:00:00.0012165
387.html     00:00:00.0009824
388.html     00:00:00.0010064
389.html     00:00:00.0010031
390.html     00:00:00.0010905
391.html     00:00:00.0010155
392.html     00:00:00.0011066
393.html     00:00:00.0181633
394.html     00:00:00.0013410
395.html     00:00:00.0011333
396.html     00:00:00.0009592
397.html     00:00:00.0012459
398.html     00:00:00.0138294
399.html     00:00:00.0101783
400.html     00:00:00.0045696
401.html     00:00:00.0084125
402.html     00:00:00.0069983
403.html     00:00:00.0102754
404.html     00:00:00.0035067
405.html     00:00:00.0075587
406.html     00:00:00.0038587
407.html     00:00:00.0112221
408.html     00:00:00.0012992
409.html     00:00:00.0059172
410.html     00:00:00.0112888
411.html     00:00:00.0069893
412.html     00:00:00.0111901
413.html     00:00:00.0042645
414.html     00:00:00.0075686
415.html     00:00:00.0036144
416.html     00:00:00.0084894
417.html     00:00:00.0034778
418.html     00:00:00.0088455
419.html     00:00:00.0012508
420.html     00:00:00.0037856
421.html     00:00:00.0076117
422.html     00:00:00.0039397
423.html     00:00:00.0087218
424.html     00:00:00.0043532
425.html     00:00:00.0089915
426.html     00:00:00.0007298
427.html     00:00:00.0006812
428.html     00:00:00.0006117
429.html     00:00:00.0066031
430.html     00:00:00.0046454
431.html     00:00:00.0091159
432.html     00:00:00.0055918
433.html     00:00:00.0043686
434.html     00:00:00.0046012
435.html     00:00:00.0040843
436.html     00:00:00.0046055
437.html     00:00:00.0037064
438.html     00:00:00.0037517
439.html     00:00:00.0044094
440.html     00:00:00.0047839
441.html     00:00:00.0035020
442.html     00:00:00.0022341
443.html     00:00:00.0039474
444.html     00:00:00.0036538
445.html     00:00:00.0014993
446.html     00:00:00.0014772
447.html     00:00:00.0015223
448.html     00:00:00.0010724
449.html     00:00:00.0008808
450.html     00:00:00.0010023
451.html     00:00:00.0014990
452.html     00:00:00.0008997
453.html     00:00:00.0023602
454.html     00:00:00.0007972
455.html     00:00:00.0007114
456.html     00:00:00.0009563
457.html     00:00:00.0008183
458.html     00:00:00.0036916
459.html     00:00:00.0056693
460.html     00:00:00.0007755
461.html     00:00:00.0027881
462.html     00:00:00.0024207
463.html     00:00:00.0107967
464.html     00:00:00.0047828
465.html     00:00:00.0010179
466.html     00:00:00.0010104
467.html     00:00:00.0008163
468.html     00:00:00.0028785
469.html     00:00:00.0036493
470.html     00:00:00.0006681
471.html     00:00:00.0009963
472.html     00:00:00.0010710
473.html     00:00:00.0008663
474.html     00:00:00.0007660
475.html     00:00:00.0026897
476.html     00:00:00.0008688
477.html     00:00:00.0018146
478.html     00:00:00.0047136
479.html     00:00:00.0007803
480.html     00:00:00.0006225
481.html     00:00:00.0008098
482.html     00:00:00.0038239
483.html     00:00:00.0011019
484.html     00:00:00.0029914
485.html     00:00:00.0010246
486.html     00:00:00.0007993
487.html     00:00:00.0007762
488.html     00:00:00.0018076
489.html     00:00:00.0007618
490.html     00:00:00.0006824
491.html     00:00:00.0007236
492.html     00:00:00.0011883
493.html     00:00:00.0009020
494.html     00:00:00.0011083
495.html     00:00:00.0007210
496.html     00:00:00.0007250
497.html     00:00:00.0008635
498.html     00:00:00.0091829
499.html     00:00:00.0016435
500.html     00:00:00.0015405
501.html     00:00:00.0013881
502.html     00:00:00.0013108
503.html     00:00:00.0020691
hard.html    00:00:00.0006345
medium.html  00:00:00.0009844
simple.html  00:00:00.0008258

Tiempo total en ejecutar el programa: 00:00:01.3502025
